# Recording Date (IST): 2025-11-07 16:59:34
Timestamp_ms,EMG
3332806,2152
3332807,2152
3332808,2047
3332809,2026
3332810,2062
3332811,2058
3332812,2024
3332813,2062
3332814,2159
3332815,2155
3332816,1960
3332817,1960
3332818,2153
3332819,2376
3332820,2525
3332821,2560
3332822,2556
3332823,2552
3332824,2538
3332825,2552
3332826,2444
3332827,2232
3332828,2108
3332829,2077
3332830,2091
3332831,2127
3332832,2190
3332833,2220
3332834,2232
3332835,2237
3332836,2263
3332837,2282
3332838,2298
3332839,2298
3332840,2263
3332841,2262
3332842,2269
3332843,2268
3332844,2250
3332845,2249
3332846,2267
3332847,2318
3332848,2414
3332849,2509
3332850,2554
3332851,2541
3332852,2488
3332853,2442
3332854,2381
3332855,2299
3332856,2251
3332857,2383
3332858,2591
3332859,2620
3332860,2555
3332861,2493
3332862,2695
3332863,2927
3332864,3049
3332865,3305
3332866,3512
3332867,3641
3332868,3497
3332869,3145
3332870,2735
3332871,2393
3332872,2170
3332873,1992
3332874,1740
3332875,1533
3332876,1465
3332877,1453
3332878,1438
3332879,1465
3332880,1597
3332881,1743
3332882,1800
3332883,1806
3332884,1848
3332885,1929
3332886,1998
3332887,2078
3332888,2135
3332889,2168
3332890,2237
3332891,2328
3332892,2391
3332893,2440
3332894,2472
3332895,2474
3332896,2463
3332897,2456
3332898,2442
3332899,2439
3332900,2416
3332901,2398
3332902,2392
3332903,2394
3332904,2396
3332905,2396
3332906,2396
3332907,2397
3332908,2396
3332909,2393
3332910,2379
3332911,2367
3332912,2395
3332913,2409
3332914,2381
3332915,2378
3332916,2366
3332917,2367
3332918,2366
3332919,2382
3332920,2406
3332921,2393
3332922,2363
3332923,2376
3332924,2367
3332925,2346
3332926,2349
3332927,2349
3332928,2348
3332929,2524
3332930,2639
3332931,2685
3332932,2843
3332933,2983
3332934,2987
3332935,2877
3332936,2744
3332937,2615
3332938,2621
3332939,2744
3332940,2747
3332941,2711
3332942,2636
3332943,2590
3332944,2442
3332945,2250
3332946,2152
3332947,2009
3332948,1887
3332949,1820
3332950,1658
3332951,1497
3332952,1547
3332953,1743
3332954,1911
3332955,1979
3332956,2045
3332957,2169
3332958,2235
3332959,2280
3332960,2310
3332961,2313
3332962,2315
3332963,2268
3332964,2236
3332965,2239
3332966,2250
3332967,2278
3332968,2295
3332969,2281
3332970,2269
3332971,2285
3332972,2313
3332973,2332
3332974,2392
3332975,2428
3332976,2493
3332977,2604
3332978,2683
3332979,2684
3332980,2639
3332981,2560
3332982,2448
3332983,2332
3332984,2254
3332985,2203
3332986,2167
3332987,2107
3332988,2095
3332989,2127
3332990,2173
3332991,2427
3332992,2765
3332993,2795
3332994,2616
3332995,2444
3332996,2380
3332997,2378
3332998,2424
3332999,2506
3333000,2506
3333001,2376
3333002,2220
3333003,2093
3333004,2088
3333005,2105
3333006,2233
3333007,2411
3333008,2477
3333009,2410
3333010,2300
3333011,2221
3333012,2183
3333013,2158
3333014,2248
3333015,2553
3333016,2830
3333017,2862
3333018,2937
3333019,2922
3333020,2681
3333021,2376
3333022,2121
3333023,2064
3333024,2077
3333025,1990
3333026,1757
3333027,1613
3333028,1642
3333029,1768
3333030,1944
3333031,2074
3333032,2142
3333033,2186
3333034,2199
3333035,2218
3333036,2247
3333037,2267
3333038,2280
3333039,2298
3333040,2303
3333041,2316
3333042,2408
3333043,2616
3333044,2793
3333045,2810
3333046,2716
3333047,2619
3333048,2557
3333049,2542
3333050,2542
3333051,2551
3333052,2478
3333053,2329
3333054,2189
3333055,2106
3333056,2045
3333057,2030
3333058,2104
3333059,2251
3333060,2364
3333061,2475
3333062,2524
3333063,2519
3333064,2441
3333065,2377
3333066,2300
3333067,2235
3333068,2206
3333069,2236
3333070,2312
3333071,2508
3333072,2655
3333073,2795
3333074,2798
3333075,2687
3333076,2508
3333077,2407
3333078,2347
3333079,2392
3333080,2446
3333081,2520
3333082,2511
3333083,2460
3333084,2395
3333085,2315
3333086,2270
3333087,2268
3333088,2280
3333089,2300
3333090,2287
3333091,2310
3333092,2328
3333093,2455
3333094,2668
3333095,2732
3333096,2607
3333097,2488
3333098,2540
3333099,2607
3333100,2568
3333101,2523
3333102,2491
3333103,2445
3333104,2459
3333105,2519
3333106,2523
3333107,2472
3333108,2427
3333109,2407
3333110,2349
3333111,2317
3333112,2374
3333113,2679
3333114,2911
3333115,2923
3333116,3001
3333117,2991
3333118,2862
3333119,2665
3333120,2476
3333121,2327
3333122,2222
3333123,2136
3333124,2046
3333125,2007
3333126,1982
3333127,2024
3333128,2093
3333129,2154
3333130,2220
3333131,2343
3333132,2490
3333133,2639
3333134,2735
3333135,2717
3333136,2734
3333137,2839
3333138,2807
3333139,2636
3333140,2479
3333141,2429
3333142,2410
3333143,2345
3333144,2282
3333145,2280
3333146,2312
3333147,2347
3333148,2345
3333149,2345
3333150,2346
3333151,2329
3333152,2345
3333153,2361
3333154,2360
3333155,2343
3333156,2382
3333157,2445
3333158,2522
3333159,2601
3333160,2618
3333161,2551
3333162,2520
3333163,2523
3333164,2537
3333165,2558
3333166,2619
3333167,2681
3333168,2702
3333169,2664
3333170,2583
3333171,2479
3333172,2422
3333173,2429
3333174,2444
3333175,2447
3333176,2471
3333177,2503
3333178,2554
3333179,2606
3333180,2856
3333181,3239
3333182,3597
3333183,3520
3333184,3230
3333185,2811
3333186,2443
3333187,2183
3333188,2064
3333189,2047
3333190,2089
3333191,2141
3333192,2232
3333193,2314
3333194,2379
3333195,2423
3333196,2429
3333197,2552
3333198,2743
3333199,3034
3333200,3373
3333201,3579
3333202,3630
3333203,3467
3333204,3151
3333205,2874
3333206,2682
3333207,2607
3333208,2590
3333209,2574
3333210,2399
3333211,2206
3333212,2063
3333213,2024
3333214,2121
3333215,2233
3333216,2297
3333217,2319
3333218,2332
3333219,2347
3333220,2361
3333221,2342
3333222,2313
3333223,2315
3333224,2424
3333225,2600
3333226,2841
3333227,3069
3333228,3068
3333229,2986
3333230,2905
3333231,2828
3333232,2748
3333233,2648
3333234,2553
3333235,2525
3333236,2539
3333237,2541
3333238,2511
3333239,2551
3333240,2617
3333241,2616
3333242,2591
3333243,2585
3333244,2560
3333245,2551
3333246,2527
3333247,2518
3333248,2492
3333249,2457
3333250,2424
3333251,2361
3333252,2346
3333253,2351
3333254,2428
3333255,2600
3333256,2765
3333257,2935
3333258,2984
3333259,2912
3333260,2760
3333261,2571
3333262,2409
3333263,2381
3333264,2426
3333265,2520
3333266,2648
3333267,2720
3333268,2717
3333269,2666
3333270,2567
3333271,2490
3333272,2492
3333273,2748
3333274,3210
3333275,3629
3333276,3915
3333277,3898
3333278,3675
3333279,3370
3333280,3016
3333281,2747
3333282,2536
3333283,2378
3333284,2231
3333285,2011
3333286,1839
3333287,1722
3333288,1658
3333289,1738
3333290,1946
3333291,2155
3333292,2267
3333293,2332
3333294,2348
3333295,2349
3333296,2358
3333297,2363
3333298,2365
3333299,2391
3333300,2428
3333301,2431
3333302,2397
3333303,2392
3333304,2393
3333305,2383
3333306,2383
3333307,2398
3333308,2424
3333309,2459
3333310,2522
3333311,2631
3333312,2715
3333313,2799
3333314,2959
3333315,3192
3333316,3343
3333317,3306
3333318,3128
3333319,2956
3333320,2872
3333321,2879
3333322,2941
3333323,2974
3333324,2892
3333325,2713
3333326,2521
3333327,2362
3333328,2232
3333329,2158
3333330,2144
3333331,2175
3333332,2254
3333333,2461
3333334,2765
3333335,3161
3333336,3467
3333337,3527
3333338,3370
3333339,3128
3333340,2909
3333341,2715
3333342,2536
3333343,2362
3333344,2287
3333345,2297
3333346,2302
3333347,2248
3333348,2152
3333349,2077
3333350,2046
3333351,2045
3333352,2072
3333353,2120
3333354,2172
3333355,2217
3333356,2236
3333357,2256
3333358,2251
3333359,2237
3333360,2248
3333361,2284
3333362,2360
3333363,2446
3333364,2503
3333365,2461
3333366,2416
3333367,2411
3333368,2424
3333369,2440
3333370,2477
3333371,2598
3333372,2764
3333373,2905
3333374,2959
3333375,2863
3333376,2713
3333377,2647
3333378,2618
3333379,2584
3333380,2585
3333381,2637
3333382,2687
3333383,2759
3333384,2778
3333385,2779
3333386,2750
3333387,2719
3333388,2794
3333389,2970
3333390,3194
3333391,3336
3333392,3276
3333393,3127
3333394,2942
3333395,2744
3333396,2525
3333397,2364
3333398,2266
3333399,2190
3333400,2186
3333401,2173
3333402,2191
3333403,2267
3333404,2348
3333405,2413
3333406,2472
3333407,2569
3333408,2652
3333409,2687
3333410,2681
3333411,2574
3333412,2443
3333413,2344
3333414,2252
3333415,2200
3333416,2173
3333417,2151
3333418,2139
3333419,2214
3333420,2279
3333421,2359
3333422,2492
3333423,2667
3333424,2759
3333425,2733
3333426,2604
3333427,2440
3333428,2331
3333429,2304
3333430,2345
3333431,2446
3333432,2543
3333433,2618
3333434,2652
3333435,2637
3333436,2589
3333437,2507
3333438,2430
3333439,2363
3333440,2314
3333441,2270
3333442,2267
3333443,2281
3333444,2328
3333445,2378
3333446,2412
3333447,2441
3333448,2477
3333449,2523
3333450,2536
3333451,2555
3333452,2733
3333453,3097
3333454,3433
3333455,3582
3333456,3530
3333457,3327
3333458,3072
3333459,2824
3333460,2653
3333461,2587
3333462,2571
3333463,2637
3333464,2715
3333465,2752
3333466,2761
3333467,2716
3333468,2631
3333469,2568
3333470,2506
3333471,2415
3333472,2343
3333473,2278
3333474,2236
3333475,2168
3333476,2141
3333477,2363
3333478,2687
3333479,2906
3333480,2807
3333481,2454
3333482,2125
3333483,1979
3333484,1948
3333485,1977
3333486,2030
3333487,2123
3333488,2264
3333489,2376
3333490,2394
3333491,2350
3333492,2316
3333493,2294
3333494,2265
3333495,2220
3333496,2200
3333497,2174
3333498,2190
3333499,2217
3333500,2237
3333501,2295
3333502,2375
3333503,2472
3333504,2525
3333505,2560
3333506,2587
3333507,2608
3333508,2632
3333509,2637
3333510,2615
3333511,2590
3333512,2636
3333513,2732
3333514,2839
3333515,2907
3333516,2911
3333517,2824
3333518,2700
3333519,2590
3333520,2511
3333521,2488
3333522,2441
3333523,2424
3333524,2506
3333525,2637
3333526,2794
3333527,2969
3333528,3128
3333529,3163
3333530,3072
3333531,2906
3333532,2680
3333533,2475
3333534,2328
3333535,2200
3333536,2064
3333537,1995
3333538,1946
3333539,1879
3333540,1833
3333541,1807
3333542,1865
3333543,2010
3333544,2233
3333545,2519
3333546,2777
3333547,2952
3333548,3004
3333549,2959
3333550,2863
3333551,2728
3333552,2573
3333553,2455
3333554,2328
3333555,2224
3333556,2174
3333557,2142
3333558,2046
3333559,1977
3333560,1959
3333561,2015
3333562,2141
3333563,2269
3333564,2428
3333565,2616
3333566,2792
3333567,2940
3333568,3032
3333569,3016
3333570,2893
3333571,2764
3333572,2666
3333573,2535
3333574,2391
3333575,2278
3333576,2124
3333577,1979
3333578,1896
3333579,1849
3333580,1832
3333581,1855
3333582,1934
3333583,2044
3333584,2200
3333585,2365
3333586,2584
3333587,2778
3333588,2906
3333589,2960
3333590,2952
3333591,2856
3333592,2733
3333593,2620
3333594,2510
3333595,2378
3333596,2263
3333597,2189
3333598,2119
3333599,2014
3333600,1915
3333601,1863
3333602,1869
3333603,1914
3333604,1966
3333605,2028
3333606,2093
3333607,2155
3333608,2207
3333609,2269
3333610,2335
3333611,2380
3333612,2382
3333613,2379
3333614,2365
3333615,2365
3333616,2395
3333617,2456
3333618,2520
3333619,2570
3333620,2558
3333621,2506
3333622,2445
3333623,2407
3333624,2375
3333625,2346
3333626,2317
3333627,2298
3333628,2327
3333629,2382
3333630,2472
3333631,2586
3333632,2728
3333633,2876
3333634,2984
3333635,3017
3333636,2983
3333637,2858
3333638,2712
3333639,2599
3333640,2490
3333641,2391
3333642,2281
3333643,2200
3333644,2134
3333645,2092
3333646,2073
3333647,2058
3333648,2095
3333649,2151
3333650,2187
3333651,2234
3333652,2334
3333653,2478
3333654,2624
3333655,2735
3333656,2797
3333657,2810
3333658,2839
3333659,2811
3333660,2750
3333661,2651
3333662,2524
3333663,2431
3333664,2348
3333665,2268
3333666,2183
3333667,2159
3333668,2184
3333669,2231
3333670,2255
3333671,2283
3333672,2302
3333673,2301
3333674,2263
3333675,2216
3333676,2198
3333677,2173
3333678,2173
3333679,2203
3333680,2297
3333681,2464
3333682,2683
3333683,2968
3333684,3215
3333685,3355
3333686,3323
3333687,3146
3333688,2895
3333689,2646
3333690,2409
3333691,2234
3333692,2142
3333693,2091
3333694,2029
3333695,1965
3333696,1945
3333697,1903
3333698,1897
3333699,1896
3333700,1904
3333701,1949
3333702,2006
3333703,2059
3333704,2119
3333705,2198
3333706,2252
3333707,2295
3333708,2314
3333709,2327
3333710,2328
3333711,2318
3333712,2314
3333713,2313
3333714,2318
3333715,2326
3333716,2344
3333717,2349
3333718,2344
3333719,2331
3333720,2330
3333721,2332
3333722,2327
3333723,2333
3333724,2376
3333725,2428
3333726,2487
3333727,2541
3333728,2599
3333729,2638
3333730,2654
3333731,2669
3333732,2728
3333733,2798
3333734,2859
3333735,2829
3333736,2716
3333737,2528
3333738,2347
3333739,2206
3333740,2122
3333741,2125
3333742,2158
3333743,2221
3333744,2396
3333745,2604
3333746,2748
3333747,2763
3333748,2664
3333749,2494
3333750,2328
3333751,2214
3333752,2159
3333753,2136
3333754,2108
3333755,2074
3333756,2008
3333757,1976
3333758,1980
3333759,2011
3333760,2056
3333761,2104
3333762,2151
3333763,2188
3333764,2238
3333765,2285
3333766,2318
3333767,2351
3333768,2380
3333769,2384
3333770,2367
3333771,2332
3333772,2317
3333773,2312
3333774,2297
3333775,2270
3333776,2251
3333777,2247
3333778,2238
3333779,2253
3333780,2278
3333781,2282
3333782,2296
3333783,2302
3333784,2301
3333785,2314
3333786,2318
3333787,2329
3333788,2330
3333789,2332
3333790,2335
3333791,2344
3333792,2346
3333793,2361
3333794,2366
3333795,2368
3333796,2374
3333797,2363
3333798,2364
3333799,2365
3333800,2364
3333801,2366
3333802,2376
3333803,2377
3333804,2376
3333805,2376
3333806,2366
3333807,2376
3333808,2397
3333809,2425
3333810,2447
3333811,2472
3333812,2492
3333813,2536
3333814,2584
3333815,2618
3333816,2616
3333817,2572
3333818,2491
3333819,2413
3333820,2367
3333821,2360
3333822,2366
3333823,2363
3333824,2362
3333825,2364
3333826,2377
3333827,2392
3333828,2398
3333829,2413
3333830,2429
3333831,2430
3333832,2430
3333833,2439
3333834,2441
3333835,2442
3333836,2447
3333837,2456
3333838,2459
3333839,2490
3333840,2540
3333841,2603
3333842,2667
3333843,2732
3333844,2781
3333845,2828
3333846,2831
3333847,2780
3333848,2698
3333849,2604
3333850,2521
3333851,2458
3333852,2412
3333853,2393
3333854,2383
3333855,2375
3333856,2362
3333857,2361
3333858,2364
3333859,2378
3333860,2381
3333861,2395
3333862,2422
3333863,2441
3333864,2457
3333865,2473
3333866,2493
3333867,2572
3333868,2651
3333869,2734
3333870,2823
3333871,2845
3333872,2840
3333873,2766
3333874,2686
3333875,2665
3333876,2687
3333877,2749
3333878,2813
3333879,2841
3333880,2856
3333881,2830
3333882,2763
3333883,2681
3333884,2640
3333885,2649
3333886,2663
3333887,2670
3333888,2656
3333889,2638
3333890,2634
3333891,2638
3333892,2666
3333893,2680
3333894,2671
3333895,2665
3333896,2684
3333897,2749
3333898,2831
3333899,2890
3333900,2888
3333901,2811
3333902,2682
3333903,2569
3333904,2494
3333905,2455
3333906,2412
3333907,2381
3333908,2381
3333909,2392
3333910,2412
3333911,2444
3333912,2489
3333913,2553
3333914,2670
3333915,2792
3333916,2888
3333917,2976
3333918,3087
3333919,3259
3333920,3419
3333921,3501
3333922,3469
3333923,3320
3333924,3098
3333925,2894
3333926,2735
3333927,2615
3333928,2539
3333929,2585
3333930,2734
3333931,2959
3333932,3192
3333933,3375
3333934,3464
3333935,3447
3333936,3401
3333937,3342
3333938,3279
3333939,3163
3333940,3004
3333941,2823
3333942,2650
3333943,2536
3333944,2462
3333945,2366
3333946,2279
3333947,2216
3333948,2266
3333949,2462
3333950,2842
3333951,3338
3333952,3848
3333953,4095
3333954,4095
3333955,3803
3333956,3357
3333957,3031
3333958,2892
3333959,2829
3333960,2778
3333961,2698
3333962,2638
3333963,2539
3333964,2408
3333965,2318
3333966,2319
3333967,2415
3333968,2617
3333969,2860
3333970,3052
3333971,3072
3333972,2957
3333973,2776
3333974,2553
3333975,2411
3333976,2396
3333977,2473
3333978,2601
3333979,2696
3333980,2701
3333981,2716
3333982,2763
3333983,2844
3333984,2935
3333985,2954
3333986,2919
3333987,2874
3333988,2841
3333989,2806
3333990,2815
3333991,2776
3333992,2663
3333993,2671
3333994,2712
3333995,2760
3333996,2842
3333997,2927
3333998,2923
3333999,2890
3334000,2859
3334001,2877
3334002,2954
3334003,3111
3334004,3225
3334005,3224
3334006,3082
3334007,2839
3334008,2558
3334009,2299
3334010,2142
3334011,2064
3334012,2048
3334013,2030
3334014,1978
3334015,1963
3334016,1992
3334017,2074
3334018,2203
3334019,2330
3334020,2477
3334021,2711
3334022,2973
3334023,3243
3334024,3487
3334025,3624
3334026,3622
3334027,3579
3334028,3472
3334029,3291
3334030,3150
3334031,3063
3334032,3055
3334033,3177
3334034,3291
3334035,3309
3334036,3168
3334037,2922
3334038,2638
3334039,2426
3334040,2331
3334041,2314
3334042,2349
3334043,2392
3334044,2441
3334045,2477
3334046,2463
3334047,2396
3334048,2347
3334049,2345
3334050,2378
3334051,2430
3334052,2509
3334053,2632
3334054,2777
3334055,2888
3334056,2893
3334057,2848
3334058,2826
3334059,2797
3334060,2791
3334061,2781
3334062,2766
3334063,2734
3334064,2654
3334065,2633
3334066,2698
3334067,2813
3334068,2969
3334069,3128
3334070,3279
3334071,3383
3334072,3416
3334073,3388
3334074,3261
3334075,3085
3334076,2989
3334077,2941
3334078,2987
3334079,3240
3334080,3564
3334081,3865
3334082,3902
3334083,3599
3334084,3166
3334085,2750
3334086,2444
3334087,2359
3334088,2397
3334089,2511
3334090,2664
3334091,2781
3334092,2824
3334093,2841
3334094,2907
3334095,3000
3334096,3099
3334097,3180
3334098,3209
3334099,3144
3334100,2974
3334101,2760
3334102,2588
3334103,2494
3334104,2575
3334105,2718
3334106,2830
3334107,2855
3334108,2814
3334109,2732
3334110,2653
3334111,2639
3334112,2680
3334113,2828
3334114,3064
3334115,3211
3334116,3359
3334117,3630
3334118,4095
3334119,4095
3334120,4095
3334121,4095
3334122,3998
3334123,3343
3334124,2800
3334125,2429
3334126,2250
3334127,2106
3334128,1946
3334129,1785
3334130,1663
3334131,1663
3334132,1853
3334133,2191
3334134,2586
3334135,2887
3334136,3038
3334137,3021
3334138,2878
3334139,2734
3334140,2648
3334141,2650
3334142,2718
3334143,2830
3334144,2956
3334145,3100
3334146,3178
3334147,3225
3334148,3278
3334149,3389
3334150,3689
3334151,4095
3334152,4095
3334153,4095
3334154,4095
3334155,4095
3334156,3499
3334157,2955
3334158,2585
3334159,2314
3334160,2087
3334161,1945
3334162,1959
3334163,1982
3334164,1933
3334165,1930
3334166,1966
3334167,2044
3334168,2189
3334169,2490
3334170,2892
3334171,3354
3334172,3790
3334173,4059
3334174,3979
3334175,3608
3334176,3165
3334177,2792
3334178,2509
3334179,2492
3334180,2683
3334181,2862
3334182,3003
3334183,3021
3334184,3006
3334185,2873
3334186,2607
3334187,2349
3334188,2173
3334189,2094
3334190,2092
3334191,2206
3334192,2331
3334193,2489
3334194,2840
3334195,3306
3334196,3727
3334197,3853
3334198,3659
3334199,3340
3334200,3088
3334201,2999
3334202,2954
3334203,2953
3334204,3033
3334205,3163
3334206,3304
3334207,3293
3334208,3160
3334209,3036
3334210,3004
3334211,3143
3334212,3373
3334213,3547
3334214,3593
3334215,3469
3334216,3229
3334217,2991
3334218,2928
3334219,3104
3334220,3437
3334221,3689
3334222,3628
3334223,3390
3334224,3145
3334225,2986
3334226,2863
3334227,2764
3334228,2652
3334229,2554
3334230,2509
3334231,2539
3334232,2652
3334233,2843
3334234,3066
3334235,3354
3334236,3661
3334237,3871
3334238,3885
3334239,3641
3334240,3341
3334241,3133
3334242,2972
3334243,2888
3334244,2824
3334245,2704
3334246,2604
3334247,2606
3334248,2808
3334249,3144
3334250,3549
3334251,3901
3334252,4010
3334253,3865
3334254,3654
3334255,3466
3334256,3466
3334257,3708
3334258,4087
3334259,4095
3334260,4095
3334261,4095
3334262,4095
3334263,3641
3334264,3275
3334265,3020
3334266,2826
3334267,2681
3334268,2559
3334269,2440
3334270,2362
3334271,2346
3334272,2426
3334273,2542
3334274,2762
3334275,3100
3334276,3463
3334277,3822
3334278,4095
3334279,4095
3334280,4095
3334281,4095
3334282,4095
3334283,4095
3334284,4095
3334285,4095
3334286,4095
3334287,4095
3334288,4095
3334289,4060
3334290,3578
3334291,3148
3334292,2765
3334293,2414
3334294,2170
3334295,2095
3334296,2159
3334297,2296
3334298,2460
3334299,2634
3334300,2906
3334301,3162
3334302,3436
3334303,3948
3334304,4095
3334305,4095
3334306,4095
3334307,4095
3334308,4095
3334309,4095
3334310,3900
3334311,3544
3334312,3343
3334313,3307
3334314,3294
3334315,3238
3334316,3113
3334317,2968
3334318,3040
3334319,3308
3334320,3609
3334321,3915
3334322,4095
3334323,4095
3334324,4095
3334325,4014
3334326,3853
3334327,3741
3334328,3678
3334329,3676
3334330,3616
3334331,3437
3334332,3256
3334333,3146
3334334,3145
3334335,3294
3334336,3478
3334337,3789
3334338,4095
3334339,4095
3334340,4095
3334341,4095
3334342,4095
3334343,4095
3334344,4095
3334345,4095
3334346,3753
3334347,3419
3334348,3193
3334349,3088
3334350,3100
3334351,3274
3334352,3552
3334353,3983
3334354,4095
3334355,4095
3334356,4095
3334357,4095
3334358,4095
3334359,4095
3334360,4095
3334361,4095
3334362,4095
3334363,4095
3334364,4095
3334365,4095
3334366,3688
3334367,3182
3334368,2860
3334369,2796
3334370,2872
3334371,2989
3334372,3214
3334373,3455
3334374,3626
3334375,3816
3334376,4064
3334377,4095
3334378,4095
3334379,4095
3334380,4095
3334381,4071
3334382,3832
3334383,3630
3334384,3531
3334385,3577
3334386,3789
3334387,4091
3334388,4095
3334389,4047
3334390,3770
3334391,3544
3334392,3433
3334393,3423
3334394,3469
3334395,3594
3334396,3722
3334397,3882
3334398,4040
3334399,4095
3334400,4095
3334401,4095
3334402,4074
3334403,3786
3334404,3544
3334405,3479
3334406,3535
3334407,3661
3334408,3789
3334409,3929
3334410,4016
3334411,4095
3334412,4095
3334413,4095
3334414,4095
3334415,4095
3334416,4095
3334417,4095
3334418,3655
3334419,3227
3334420,3016
3334421,3035
3334422,3321
3334423,3832
3334424,4095
3334425,4095
3334426,4095
3334427,3832
3334428,3517
3334429,3372
3334430,3320
3334431,3320
3334432,3352
3334433,3354
3334434,3307
3334435,3262
3334436,3256
3334437,3342
3334438,3466
3334439,3643
3334440,3864
3334441,4028
3334442,3994
3334443,4024
3334444,4095
3334445,4095
3334446,4095
3334447,4095
3334448,4095
3334449,3914
3334450,3400
3334451,3072
3334452,2984
3334453,3047
3334454,3135
3334455,3209
3334456,3242
3334457,3181
3334458,3072
3334459,3063
3334460,3192
3334461,3356
3334462,3497
3334463,3534
3334464,3531
3334465,3486
3334466,3469
3334467,3436
3334468,3388
3334469,3209
3334470,3007
3334471,2920
3334472,2953
3334473,3131
3334474,3431
3334475,3720
3334476,3800
3334477,3577
3334478,3230
3334479,3098
3334480,3192
3334481,3434
3334482,3807
3334483,4095
3334484,4095
3334485,4095
3334486,3848
3334487,3545
3334488,3351
3334489,3245
3334490,3144
3334491,3002
3334492,2987
3334493,3018
3334494,3034
3334495,3166
3334496,3335
3334497,3466
3334498,3662
3334499,3898
3334500,4043
3334501,4028
3334502,3896
3334503,3690
3334504,3451
3334505,3241
3334506,3035
3334507,2858
3334508,2711
3334509,2680
3334510,2861
3334511,3102
3334512,3418
3334513,3769
3334514,4025
3334515,4045
3334516,3879
3334517,3612
3334518,3309
3334519,3022
3334520,2874
3334521,2731
3334522,2459
3334523,2280
3334524,2376
3334525,2729
3334526,3244
3334527,3806
3334528,4095
3334529,4095
3334530,3791
3334531,3293
3334532,2846
3334533,2554
3334534,2395
3334535,2350
3334536,2345
3334537,2300
3334538,2220
3334539,2091
3334540,2092
3334541,2251
3334542,2463
3334543,2714
3334544,2909
3334545,3017
3334546,3064
3334547,3306
3334548,3598
3334549,3867
3334550,4095
3334551,4095
3334552,4095
3334553,4095
3334554,4095
3334555,3722
3334556,3404
3334557,3085
3334558,2841
3334559,2670
3334560,2540
3334561,2439
3334562,2361
3334563,2350
3334564,2456
3334565,2586
3334566,2697
3334567,2807
3334568,2862
3334569,2797
3334570,2654
3334571,2600
3334572,2699
3334573,2942
3334574,3291
3334575,3581
3334576,3773
3334577,3880
3334578,3741
3334579,3484
3334580,3196
3334581,2892
3334582,2589
3334583,2334
3334584,2088
3334585,1888
3334586,1771
3334587,1656
3334588,1629
3334589,1802
3334590,1996
3334591,2254
3334592,2521
3334593,2572
3334594,2494
3334595,2477
3334596,2604
3334597,2856
3334598,3117
3334599,3358
3334600,3503
3334601,3447
3334602,3261
3334603,3116
3334604,3031
3334605,2891
3334606,2745
3334607,2638
3334608,2559
3334609,2460
3334610,2362
3334611,2296
3334612,2398
3334613,2664
3334614,3102
3334615,3533
3334616,3839
3334617,3837
3334618,3584
3334619,3354
3334620,3224
3334621,3117
3334622,3047
3334623,3030
3334624,2974
3334625,2809
3334626,2585
3334627,2507
3334628,2520
3334629,2471
3334630,2314
3334631,2093
3334632,1949
3334633,1900
3334634,1915
3334635,2124
3334636,2554
3334637,3051
3334638,3373
3334639,3321
3334640,2984
3334641,2654
3334642,2429
3334643,2335
3334644,2343
3334645,2463
3334646,2734
3334647,2927
3334648,2972
3334649,2876
3334650,2744
3334651,2539
3334652,2312
3334653,2173
3334654,2154
3334655,2237
3334656,2378
3334657,2670
3334658,3069
3334659,3276
3334660,3222
3334661,3065
3334662,2943
3334663,2824
3334664,2683
3334665,2502
3334666,2248
3334667,1992
3334668,1774
3334669,1546
3334670,1432
3334671,1504
3334672,1739
3334673,1977
3334674,2079
3334675,2040
3334676,2026
3334677,2076
3334678,2106
3334679,2109
3334680,2110
3334681,2187
3334682,2349
3334683,2494
3334684,2520
3334685,2440
3334686,2408
3334687,2542
3334688,2904
3334689,3309
3334690,3710
3334691,3983
3334692,3847
3334693,3470
3334694,3015
3334695,2490
3334696,2105
3334697,1870
3334698,1722
3334699,1690
3334700,1848
3334701,2093
3334702,2199
3334703,2255
3334704,2216
3334705,2056
3334706,1887
3334707,1816
3334708,1783
3334709,1840
3334710,1884
3334711,1867
3334712,1822
3334713,1868
3334714,2079
3334715,2440
3334716,2857
3334717,3176
3334718,3246
3334719,3133
3334720,2938
3334721,2680
3334722,2424
3334723,2239
3334724,2078
3334725,1852
3334726,1724
3334727,1883
3334728,2107
3334729,2327
3334730,2541
3334731,2702
3334732,2828
3334733,2886
3334734,2702
3334735,2429
3334736,2204
3334737,1962
3334738,1803
3334739,1768
3334740,1848
3334741,2024
3334742,2221
3334743,2315
3334744,2269
3334745,2120
3334746,1855
3334747,1659
3334748,1533
3334749,1583
3334750,1718
3334751,1804
3334752,1807
3334753,1831
3334754,1951
3334755,2059
3334756,2188
3334757,2300
3334758,2408
3334759,2490
3334760,2473
3334761,2364
3334762,2199
3334763,2094
3334764,2006
3334765,1833
3334766,1591
3334767,1399
3334768,1275
3334769,1229
3334770,1264
3334771,1358
3334772,1496
3334773,1702
3334774,2013
3334775,2412
3334776,2815
3334777,3128
3334778,3290
3334779,3247
3334780,3102
3334781,2960
3334782,2887
3334783,2719
3334784,2474
3334785,2158
3334786,1801
3334787,1496
3334788,1246
3334789,1085
3334790,1101
3334791,1192
3334792,1324
3334793,1358
3334794,1372
3334795,1479
3334796,1644
3334797,1864
3334798,2056
3334799,2365
